0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Label
-0.012312918897539028,0.08403457665604079,0.30145282828047554,0.3989105475345008,0.5113099115533953,0.4567721422749792,0.4913568702900414,0.37428420369513016,0.2190154042456686,0.1016506604246736,-0.018002812247964538,-0.17505699354914123,-0.30760774704371,-0.3961743636093219,-0.5033423569395579,-0.5508748101461665,-0.45318393796444284,-0.384514584042406,-0.24643843568652773,-0.10669351554950052,0.057096383728867724,0.24413425965976623,0.28735375323766515,0.4903292871483512,0.4027705045899548,0.4454670246577846,0.49742392659095425,0.36663554360406564,0.302375316783824,0.04239994872543379,0.0013208064978868644,-0.21864538491940702,-0.4219706830520254,-0.5073015629868725,-0.5821754777223317,-0.48756156910730464,-0.44120886193428965,-0.4141133966412848,-0.12254223459862588,-0.06423630338932904,0.09239585247121299,0.28928421971679613,0.3708908144397829,0.44892825532472513,0.4496926353535441,0.5808918595513803,0.40845671952931306,0.3250383388675499,0.2273661010557066,0.003323004951558073,-0.09358164785203815,-0.22681232579025457,-0.32745687597521683,-0.43932732356828,-0.4468186393314978,-0.5267998991218528,-0.4040262124212272,-0.42566878357547955,-0.14232209743061092,-0.18178287316063174,0.17947624252058667,0.3016867419579751,0.330530132330906,0.39536892098920207,0.4939429891374493,0.5149321855840274,0.39319912463932305,0.29190820522918703,0.25760621370121145,0.03571295625124902,-0.11602618842943194,-0.30434541906603974,-0.3769128177445121,-0.4203340980977054,-0.6306610210203627,-0.42682760383569157,-0.5158965329389298,-0.2472574762307791,-0.19591245916173394,-0.013969455615241096,0.16002289596457986,0.17768993170751907,0.36380593370461733,0.5212650836614697,0.4301461634210323,0.45566768935544677,0.43886578215868577,0.27688428744369775,0.22044175213696643,-0.03534093613591016,-0.16435645384257563,-0.34285411861834425,-0.41925532654228687,-0.5297921135378526,-0.5243499990278725,-0.4658178671890254,-0.46927303741685134,-0.2491828046889053,-0.08432135645278645,0.014522737483023176,Healthy
0.1409341660865746,0.1613780284311995,0.3963974606947401,0.07380055906393873,0.6341516895587207,0.8652366270746492,0.27457072675981475,0.3823714780812805,0.4645424531748613,0.09635510894045178,0.44735821652583474,-0.14705839209407814,-0.051533411780027016,-0.28967643051814607,-0.17779671945340664,-0.5587272674514155,-0.5313868016643113,-0.949932120700745,-0.30334743871534353,-0.011337341830297623,0.22186884191942008,-0.0931268149288943,0.4207813469266968,0.24545216945364084,0.33137801405755407,0.6486129394730372,0.5594977026313297,0.531557414820484,0.3274966130253361,0.48304867144774233,0.14303553043764453,-0.3379404140309692,-0.48851459280722864,-0.23581690647161777,-0.7000624728642112,-0.3709694369382298,-0.3954973988661606,-0.7722611062549168,-0.04487441667482475,0.14622071604445136,-0.6559703790144549,0.318345377997703,0.8563550603102672,0.6846210338769358,0.6678517253284789,0.8357175476684777,0.507513616157838,0.4041745320375195,0.2194062246681998,-0.1748310899632166,0.062321476231765566,-0.30117285319843834,-0.6393735870810074,-0.4810951033614117,-0.5990232919612838,-0.5770771979680525,-0.8020986395094822,-0.2776346539919441,-0.1522340995521112,0.15005107537399595,0.1610833511649341,0.2554573089947987,0.2684028517162342,0.6599749165992069,0.5141528222685281,0.17782038117214438,-0.022164575773555906,0.24291035950684958,0.48143605653222615,0.06381843614518751,-0.36777338056639214,-0.2538078795724185,-0.1962552134956217,-0.2819803263956252,-0.8513516217085488,-0.18574901366552476,-0.4416429751004449,-0.03183134752039757,0.09156906092694342,0.06465439056396097,0.11478647389693442,0.0532065645673962,0.7407790777175152,0.41861038278259205,0.8609274231221056,0.5353770144648057,0.2877695576639313,0.2993099623403355,0.02767783863011114,-0.21743482496777697,-0.5498057021746457,-0.6769259936917515,-0.2660457934623496,-0.5373190365418661,-0.7437412639430577,-0.2936413420920011,-0.49641899295245473,-0.6306654879121327,-0.1541149156115348,-0.15485805132918334,Unhealthy
0.021437620451308717,0.18406625888307424,0.36607483236803906,0.36874493067339903,0.44526709291670213,0.46060136184786815,0.46939721094358644,0.38539555207093595,0.3175779512133947,0.16718371772791796,0.03893349013561398,-0.13824663693332648,-0.3323451627691949,-0.38932205803727354,-0.4663727569422162,-0.5089574127902072,-0.42212460890019143,-0.4158306203555453,-0.2430334646518023,-0.15390538008285218,0.03124435766088302,0.11495689308754262,0.34148290862402375,0.39775292122795264,0.5010577417605734,0.5483034380815338,0.48736488526451816,0.4288845867815781,0.21693057384450398,0.16125549342802623,-0.1077151673523668,-0.17230488279822956,-0.31460960635131247,-0.3747440739208248,-0.4401390821015089,-0.50059272572773,-0.3935163733381801,-0.30739211066646843,-0.2644457758907282,-0.05684589319577264,0.13148414841466272,0.11032401863380316,0.3667515573942075,0.5277885433561187,0.5126465155886458,0.4844658077254889,0.4933561474078494,0.36993504976208597,0.22835884643648485,0.14292103659453392,-0.12666917029476046,-0.220057817203998,-0.3620892684060425,-0.33800992088142834,-0.5452554700121881,-0.5507189855134197,-0.39676186737042884,-0.2724558406964361,-0.2162397471765315,0.009366229605588056,0.18968797268368395,0.2744304002332212,0.3885691599210165,0.4511766969074679,0.5633754681971276,0.4656030949949249,0.4408386217244458,0.37449235183962415,0.24116940482000945,0.08516055896418649,-0.1576967345063262,-0.23934766591014986,-0.34484445320021395,-0.49535568576418754,-0.5520323734338934,-0.43686684825882405,-0.39708133325189693,-0.27225944949270847,-0.19532643401736602,-0.061909444706560554,0.09888642591780694,0.30144743591173606,0.36506405771590755,0.4168870821499322,0.5307044919808314,0.48768101415087917,0.39362849469125744,0.34792444340538775,0.10647984518653204,-0.02514784240095255,-0.18834180465791103,-0.36181068061950145,-0.42611356504316517,-0.5468547071683989,-0.5190775040390022,-0.4739782963501502,-0.4191135416725626,-0.3401934579330537,-0.17547097938174933,-0.02589668314444516,Healthy
0.5128437031462182,-0.1387204634608512,0.5534460970535501,0.7130899761145405,0.014023937671529874,0.04768633932799082,0.4414393157126873,0.36288535296924507,0.5106180632749665,0.5587669575551095,-0.2177542877836906,0.2735013475242795,-0.5736654084509218,-0.3351099263395335,-0.42849168296103524,-0.6082065438832407,-0.4740900404892562,-0.6820116050765064,0.018524642550990456,-0.18645018400843189,0.14286807120173034,0.04155468249955657,0.584374335898974,0.38789319689367435,0.3890495974260898,0.11501907172782938,0.7229902044904372,0.6869286860963839,0.10433386936706612,0.6310899002401329,-0.19867800813277794,-0.10313752733354675,-0.5147903959114741,-0.7490994331504663,-0.5219448198226637,-0.24287095982742923,-0.07573373243113996,-0.2933181366253018,0.26085832066191045,-0.2574127029588728,0.2954748898140771,0.2749256102292172,0.4579893463565818,0.6767633837759008,-0.010434556889751645,0.20360578091724618,0.4856744365905131,0.6261004755386195,0.3323734900823047,-0.07979939873312092,0.22811833535176748,0.10138678754747182,0.13601035189843497,0.042153924916604246,-0.6422668804045644,-0.5330471061923511,-0.33316042580490174,-0.4750782907948837,-0.007027308137677102,-0.2836449013852995,0.34469601511746933,0.36643012529899227,0.25575202109218337,0.24714133532965132,0.7395552091098709,0.8211815534616344,0.6639985603574879,0.5810984961448773,0.3246621722772421,0.11430496448734204,-0.6884636854185143,-0.4211445693929826,-0.02764142056697716,-0.5176971570637919,-0.33323724491058515,-0.45731595957250926,-0.20685297252193105,-0.3759118113834878,-0.2205867945666544,-0.09563249237357449,0.4550722194782059,0.2962288038640636,0.7774545456253001,0.24420276197648108,0.43411457742930853,0.3489217902774604,0.6751936403129573,0.5657570437069286,0.018957936183734397,0.056429605955644904,0.013513105933177033,0.017337303813994842,-0.5732767929583407,-0.27097907013894723,-0.5093035036767427,-0.16933908316966417,-0.278366690457277,0.27392626560450417,-0.4837408272856221,0.09778052567483687,Unhealthy
0.026994309389934242,0.12793570081537123,0.3140723865236459,0.3728893750246038,0.46037481272434155,0.5638146037704572,0.5001499038388308,0.3346485905945267,0.2430214113786277,0.1361300796188109,-0.04540533744491859,-0.10761499644765302,-0.39031097832921346,-0.4949434234568005,-0.5068120098562644,-0.5199023651205557,-0.47303672211331066,-0.4123155102902151,-0.27969375254949985,-0.07255072323461137,0.04718741882838104,0.3103770893840191,0.33392209616400786,0.4543952610858386,0.47256719056842234,0.5126129632562217,0.4639188347755213,0.32526815280947624,0.255406494448991,0.13585345859969872,-0.11575631812045942,-0.16918192104421892,-0.3368636035776168,-0.4661109554617161,-0.4655897606307131,-0.42372865215903815,-0.36523661184266215,-0.39014481369046444,-0.21649220540704683,-0.005854890189878767,0.04832668764833721,0.2505985215423967,0.3463975416034168,0.4027634689685815,0.48970837314395677,0.5436894437430623,0.3472629844342682,0.32589229203745385,0.25893552850578067,0.1501151123930295,0.050509253070645355,-0.19719281143944875,-0.36682094195016396,-0.497955910282123,-0.5158245758226343,-0.5408553183533319,-0.43921126640111796,-0.35949930871621294,-0.29191019172899574,-0.0954719969864754,0.20164914241867576,0.25649447662867075,0.3576940668600173,0.4597170820474047,0.4481209552774532,0.4235156382024445,0.4314957598833339,0.3204889383098205,0.17833866533209553,-0.02482505417767017,0.037117330186967876,-0.2901197765624317,-0.431055704035587,-0.48284698665608283,-0.4717503726692902,-0.47751503998383793,-0.46264764551285187,-0.3524950689846561,-0.17505443107845953,-0.11347863447167192,0.18972992705015912,0.2524799661087005,0.36348748933490216,0.43304868026014226,0.5203947686465151,0.4699882850976905,0.45759251592144845,0.34151041708387936,0.18578480626024957,0.043534899318976875,-0.15478954932671674,-0.28146031902159657,-0.36085942071244015,-0.46461823564481164,-0.5536426424426499,-0.5442797911217213,-0.4089394474009835,-0.2028338242927381,-0.050598830935504255,0.0268003201123869,Healthy
-0.05745675190934281,-0.023422596819763664,-0.0588504955553274,0.2666294118562401,0.7436940942901107,0.7750895506089668,0.4790310138519265,0.37895293958340204,0.18844286602574833,-0.18588674189324098,-0.15555424460773049,0.0005774439862215874,-0.1684131629940673,-0.2825795331319348,-0.5787298564633189,-0.7625959850393249,0.09398967870868358,-0.28953100300460377,-0.6863017164417704,-0.20241109420275327,-0.046217657010402584,0.1032986866621905,0.2459800713597306,0.5096661621254941,0.47173001373977763,0.17046286369801905,0.6623166669786658,0.2302079377379766,0.5471138579446837,-0.24826521114473662,-0.1933858510434335,0.19498257738156077,-0.4032547912337606,-0.2567209845165919,-0.18170139827938486,-0.6118492030957297,-0.1902202882648733,-0.46073712226112135,-0.22404456609927595,-0.366009675703099,0.09677858823889106,0.1879698650571626,0.5263464053475855,0.3719732032737282,0.22626630181929497,0.2144456652226836,0.2724168899755004,0.11843084391769743,0.4542489858760802,0.03731423680442471,-0.4907755218810954,-0.24235207242085233,0.00906167719181189,-0.050627805166811424,-0.22895396665283563,-0.6528908103433921,-0.2974029840965865,-0.45782678211055017,-0.28212552865657237,-0.38319913805904493,0.5916609994140017,0.28432354571169444,0.33237288777672264,0.4618364453921816,0.8868579135769679,0.16926806211929468,0.7540736710279395,0.2809524621999161,0.12598741340023534,0.014152650284868618,-0.05589101074229272,-0.22458969096091522,-0.7039633195507313,-0.32545522542277555,-0.4979903903302096,-0.6815014958091671,-0.2828201380396398,-0.35511440136431094,-0.19961134206226386,0.1821191212962871,0.19796655950558403,0.8161205148082288,0.250422301468396,0.5971310196109112,0.5210524663707855,0.5497017612062941,0.20457070348415524,0.457677406983486,0.07725351165604513,0.6001839404500126,-0.7421860320253174,-0.32802390581630725,-0.43662366828173116,-0.5375408574303631,-0.36097322962402634,-0.12971171065481268,-0.1315473849752995,-0.1704540997064666,-0.11974479138385026,0.26845352436170605,Unhealthy
0.031348968676094456,0.15401888321134688,0.24692739994376922,0.42040466083652095,0.5578433170953288,0.47544002221529713,0.45703263880837464,0.37668496609904517,0.31377106014520834,0.18869358475865505,-0.021406512344371825,-0.1342718997315384,-0.29042897736967155,-0.384175887511262,-0.4307991156195551,-0.4845395248673705,-0.5228619700687167,-0.3682946951606978,-0.3193077053477309,-0.06029408317309931,0.04777670030738583,0.2370346394039188,0.3957407928647512,0.4266689191034289,0.5850373329998898,0.49173993739827393,0.44792391837138096,0.31918884449732343,0.26613175723304977,0.050258780610561486,0.018964041778004703,-0.16844293815479197,-0.37354606795783757,-0.46705713886761224,-0.47321421621364357,-0.5637373925631769,-0.449877188822262,-0.30229008003387553,-0.3159200948096468,-0.12921280674184316,0.04681143919262662,0.3260466743510881,0.3309706392636142,0.5044800908354002,0.5624412377719662,0.486524314816103,0.4750969455018987,0.28447266957049805,0.2639941682688457,0.09555345243582807,-0.048521167800540374,-0.18289572234295653,-0.3620031570185392,-0.5005483112190872,-0.5244808716427505,-0.48750298872153897,-0.4293205232627893,-0.27994167853794477,-0.19178090801482534,-0.1520985334948713,0.042478930154083834,0.23479208741082308,0.4141962747535577,0.4391202864380594,0.4895275084531056,0.4018066307072108,0.5261037914169587,0.3472044479906829,0.1855659902275178,0.027820897009425152,-0.08776575154142839,-0.19225709579085448,-0.3761954118485298,-0.5057339464444833,-0.467557067691842,-0.5321855989290624,-0.43754594290150084,-0.33784568883133187,-0.09542737591788907,-0.0018737180819345597,0.13665094302414096,0.2799252480884845,0.34106906745595444,0.4813442227370863,0.46132661445789913,0.4385874159501113,0.5057161471755771,0.2947787152607892,0.10274146770362023,0.010076251244730227,-0.1667332328037313,-0.2592065262844676,-0.3873783103461004,-0.45900589365059175,-0.4768505722346292,-0.5527077124394653,-0.4742030839877381,-0.33860749416513725,-0.18203853005292378,0.08264265820488323,Healthy
0.09496528847259128,0.39650310262159194,-0.0014624430799610177,0.29332089474184664,0.08045883557532912,0.4865086352387335,0.5060347009596791,0.19878276427877867,0.7012805961535344,0.12457125108091321,0.46618179186865627,-0.3447015487250863,0.08555303477719756,-0.454826963929204,-0.054877398724910265,-0.06954669752783571,-0.5621459042892676,-0.5731298904313874,-0.32208761037896605,-0.4528531066111029,-0.10226588275520404,-0.13318773941904483,0.25446014367707587,0.5162266862469342,0.48492395117114956,0.30124065511565223,0.4182118003708282,0.21468620065481808,-0.05954966408015838,0.1032985223932113,-0.6402721473922632,-0.002337573896560474,-0.47219511501428874,-0.319901920453485,-0.14339360401302836,-0.4312152273000826,-0.3855456333212237,-0.7319813093410528,0.03961314956902562,-0.603051365554014,0.390525984659033,0.13827201408177375,0.46676468070820804,0.48538787161905717,0.4317290436723072,-0.040179918867909004,0.5528887299214313,-0.05092796257129084,0.5839167930708693,0.0356525637752182,-0.12129153247322327,-0.417950652001494,-0.2735337957915171,-0.13944250925432788,-0.2912998134224327,-0.46437098140521277,-0.4999915280303876,-0.6175237219561696,-0.5083720609176607,-0.28849303483883193,0.024145173378489246,0.09199655419162253,0.8227500735378936,0.3410358767105307,0.3185712726857767,0.823675717092349,0.7199528601315079,0.41760368244604545,0.3283846708771946,0.756229945610794,0.015303132663024896,-0.2555768195037422,-0.21682662536736408,-0.07666893958372673,-0.4811781197242379,0.07785543595535449,-0.2540572236921144,-0.5447888447149853,0.12905468521297478,0.22458244566916008,0.1911533822575418,0.47611806758275044,0.37769132059358085,0.6767270797933246,0.568836389761449,0.39388117853454657,0.4671519980420247,0.3361304918147864,0.060516837744875054,0.009158088348845518,-0.062112919128754246,-0.6857606885717599,-0.4682680191478928,-0.6997322316266725,-0.37337925312785925,-0.5809770583010365,-0.11223196148847459,-0.7673869606292139,-0.1637435648625272,-0.3177200855896307,Unhealthy
-0.09874327670175413,0.13017619671393973,0.27618796042535515,0.3911498597945313,0.4798640972721788,0.4525167499197626,0.43419933441229813,0.4433224046951978,0.312444290015393,0.19566065003864003,-0.04918956639861573,-0.16643895818221077,-0.3390909330691795,-0.37897918367150646,-0.5470893019175652,-0.567558706701748,-0.43152432203603314,-0.3882584541614742,-0.24812458705498808,-0.14726263989696392,0.11671321605430252,0.22413692006579525,0.3353825984310966,0.410281152834572,0.4264373962990958,0.5249798702835966,0.45049162673932674,0.40210981957952063,0.2431350518285822,0.11352012201682034,0.019345694528823065,-0.12030103720269922,-0.3203047333021823,-0.4168473123348579,-0.5133664602630006,-0.49807277989871745,-0.4613463732367324,-0.4535464856643691,-0.17587680937965383,-0.13737032404768812,0.08431042376823195,0.2683028808417952,0.4060152301832504,0.44824129446504185,0.5058240890637532,0.4935763114152053,0.5361394585808917,0.4362716205027411,0.18638004246017917,0.10640286696941238,-0.04956106438612887,-0.22354073695875265,-0.4555971238921439,-0.4318029789530449,-0.4172619094793305,-0.46526869717060987,-0.4173854604469968,-0.38717804417526186,-0.08690504177351496,-0.07495540485079467,0.11919052272320486,0.34843518521394584,0.39780808543609686,0.4917436844060853,0.5200303537236867,0.48982003231215493,0.3738629529041057,0.3132777531929146,0.20063285163086886,0.06697244840845895,-0.15811623140886585,-0.24925154512002257,-0.442998551007331,-0.445974868052083,-0.4717287515181343,-0.5686212008168063,-0.32928682660329917,-0.23510894251121994,-0.14790032128194647,-0.07367389309449404,0.12673165368799483,0.2791026152643015,0.4515973873112086,0.4394374454892842,0.45247554849577143,0.5317535113805683,0.3677764483791347,0.31559952775832373,0.23825625705958442,0.03761866014195332,-0.12833021137142564,-0.3671752154501363,-0.42683395789981504,-0.44108417330134125,-0.42885326737677054,-0.5897208874401658,-0.37472223465303944,-0.28859097813187556,-0.19155514204176965,0.007589218594195276,Healthy
0.4879759374368552,0.47083765370465125,0.52169150661698,0.3139184183936781,0.7474860859953767,0.9097150467870404,0.8290144390938261,0.2783154392942872,-0.1290355966338702,0.16435740483206324,-0.054556519034555995,-0.15644397475383942,-0.5977596552977296,-0.3645717427253393,-0.8017143316701179,-0.34376864582268335,-0.689098699705812,-0.27165543835008604,-0.47235981730624577,-0.1505566692326562,0.05916713500403574,0.4310919811890188,0.12142527410608506,0.45166770899535524,0.510153082676581,0.4949297453527506,0.5434015680283023,-0.006963429059991311,-0.0965126725719897,0.5142096708272816,0.19635354054114176,-0.3585416958333216,-0.7492306728551918,-0.7892861781897158,-0.44395609312379725,-0.9647520849360394,-0.7842164784261407,-0.49201703666266927,-0.09085913653821032,-0.22880561751772538,0.15731094567646736,0.020319239731117378,0.7236884407466777,0.4586251582470054,0.7462698795375502,0.6197288434074674,0.188262352330259,0.02822746968109957,0.3016326592132509,-0.18991170634435323,0.24963479654059925,-0.4765909466826881,-0.9793748756040872,0.14632172675360877,-0.570834406992057,-0.38947636671956637,-0.5428271573677819,-0.3748787957816946,-0.4385808368147953,-0.34311725031112017,-0.4483509777982148,-0.18841068718625872,0.21876005637654017,0.5115114024893797,0.3241457075463352,0.48520400909537464,0.450073328364523,0.0371912359341115,0.4333001045568735,0.18064307800313922,0.04787319789264323,-0.24578082996821893,0.010312346065103617,-0.5401576270401358,-0.42026116273688363,-0.2826786074531378,-0.568494697896612,-0.6226461621870876,0.22202941320721706,0.25129604644254383,0.22907522886397122,0.06233709098809473,0.5811437715771294,0.6061906014671081,0.3110976681645544,0.9049566085895144,0.3941521296789575,0.24814190017927779,-0.03852638453818144,0.22652576497240198,0.1681542454335771,-0.6158978088486308,-0.3743180825793566,-0.40609764161925516,-0.40793530901820235,-0.4099424264702883,-0.255167004372449,-0.013882475263389815,0.1298339076224811,0.0890371995518946,Unhealthy
